"","X","country","year","war","onset","pop","polity2","gdppc","region","mtn","oil","ethfrac","cow"
"5715",5715,"JAPAN",1991,0,0,123921,10,14.93599987,"western democracies and japan",14.69999981,0,0.015465021,"JPN"
"5716",5716,"JAPAN",1992,0,0,124000,10,15.10499954,"western democracies and japan",14.69999981,0,0.015465021,"JPN"
"5717",5717,"JAPAN",1993,0,0,124536,10,15.11468983,"western democracies and japan",14.69999981,0,0.015465021,"JPN"
"5718",5718,"JAPAN",1994,0,0,124961,10,15.16041183,"western democracies and japan",14.69999981,0,0.015465021,"JPN"
"5719",5719,"JAPAN",1995,0,0,125439,10,15.32479668,"western democracies and japan",14.69999981,0,0.015465021,"JPN"
"5720",5720,"JAPAN",1996,0,0,125761,10,16.0574913,"western democracies and japan",14.69999981,0,0.015465021,"JPN"
"5721",5721,"JAPAN",1997,0,0,126091,10,16.27076912,"western democracies and japan",14.69999981,0,0.015465021,"JPN"
"5722",5722,"JAPAN",1998,0,0,126309.7656,10,15.82254696,"western democracies and japan",14.69999981,0,0.015465021,"JPN"
"5723",5723,"JAPAN",1999,0,0,NA,10,15.83460331,"western democracies and japan",14.69999981,0,0.015465021,"JPN"
"5724",5724,"INDIA",1947,0,0,345085,NA,0.588999987,"asia",12.90000057,0,0.886478186,"IND"
"5725",5725,"INDIA",1948,0,0,349430,NA,0.592999995,"asia",12.90000057,0,0.886478186,"IND"
"5726",5726,"INDIA",1949,0,0,353832,NA,0.588,"asia",12.90000057,0,0.886478186,"IND"
"5727",5727,"INDIA",1950,0,0,368459,9,0.589999974,"asia",12.90000057,0,0.886478186,"IND"
"5728",5728,"INDIA",1951,0,0,374373,9,0.60799998,"asia",12.90000057,0,0.886478186,"IND"
"5729",5729,"INDIA",1952,1,1,380287,9,0.616999984,"asia",12.90000057,0,0.886478186,"IND"
"5730",5730,"INDIA",1953,1,0,386146,9,0.640999973,"asia",12.90000057,0,0.886478186,"IND"
"5731",5731,"INDIA",1954,1,0,392060,9,0.666000009,"asia",12.90000057,0,0.886478186,"IND"
"5732",5732,"INDIA",1955,1,0,397973,9,0.671999991,"asia",12.90000057,0,0.886478186,"IND"
"5733",5733,"INDIA",1956,1,0,406242,9,0.68900001,"asia",12.90000057,0,0.886478186,"IND"
"5734",5734,"INDIA",1957,1,0,414565,9,0.68900001,"asia",12.90000057,0,0.886478186,"IND"
"5735",5735,"INDIA",1958,1,0,422833,9,0.717999995,"asia",12.90000057,0,0.886478186,"IND"
"5736",5736,"INDIA",1959,1,0,431156,9,0.717000008,"asia",12.90000057,0,0.886478186,"IND"
"5737",5737,"INDIA",1960,1,0,434825,9,0.765999973,"asia",12.90000057,0,0.886478186,"IND"
"5738",5738,"INDIA",1961,1,0,443914,9,0.750999987,"asia",12.90000057,0,0.886478186,"IND"
"5739",5739,"INDIA",1962,1,0,454373,9,0.75999999,"asia",12.90000057,0,0.886478186,"IND"
"5740",5740,"INDIA",1963,1,0,465105,9,0.814999998,"asia",12.90000057,0,0.886478186,"IND"
"5741",5741,"INDIA",1964,1,0,476112,9,0.847000003,"asia",12.90000057,0,0.886478186,"IND"
"5742",5742,"INDIA",1965,1,0,487337,9,0.750999987,"asia",12.90000057,0,0.886478186,"IND"
"5743",5743,"INDIA",1966,1,0,498836,9,0.652999997,"asia",12.90000057,0,0.886478186,"IND"
"5744",5744,"INDIA",1967,1,0,510554,9,0.698000014,"asia",12.90000057,0,0.886478186,"IND"
"5745",5745,"INDIA",1968,1,0,522546,9,0.725000024,"asia",12.90000057,0,0.886478186,"IND"
"5746",5746,"INDIA",1969,1,0,534921,9,0.759000003,"asia",12.90000057,0,0.886478186,"IND"
"5747",5747,"INDIA",1970,1,0,547569,9,0.801999986,"asia",12.90000057,0,0.886478186,"IND"
"5748",5748,"INDIA",1971,1,0,560268,9,0.808000028,"asia",12.90000057,0,0.886478186,"IND"
"5749",5749,"INDIA",1972,1,0,573130,9,0.786000013,"asia",12.90000057,0,0.886478186,"IND"
"5750",5750,"INDIA",1973,1,0,586220,9,0.786000013,"asia",12.90000057,0,0.886478186,"IND"
"5751",5751,"INDIA",1974,1,0,599643,9,0.764999986,"asia",12.90000057,0,0.886478186,"IND"
"5752",5752,"INDIA",1975,1,0,613459,7,0.814999998,"asia",12.90000057,0,0.886478186,"IND"
"5753",5753,"INDIA",1976,1,0,627632,7,0.811999977,"asia",12.90000057,0,0.886478186,"IND"
"5754",5754,"INDIA",1977,1,0,642134,8,0.856999993,"asia",12.90000057,0,0.886478186,"IND"
"5755",5755,"INDIA",1978,1,0,656941,8,0.882000029,"asia",12.90000057,0,0.886478186,"IND"
"5756",5756,"INDIA",1979,1,0,672021,8,0.837000012,"asia",12.90000057,0,0.886478186,"IND"
"5757",5757,"INDIA",1980,1,0,687332,8,0.882000029,"asia",12.90000057,0,0.886478186,"IND"
"5758",5758,"INDIA",1981,1,0,702821,8,0.907999992,"asia",12.90000057,0,0.886478186,"IND"
"5759",5759,"INDIA",1982,1,1,718426,8,0.93599999,"asia",12.90000057,0,0.886478186,"IND"
"5760",5760,"INDIA",1983,1,0,734072,8,0.986000001,"asia",12.90000057,0,0.886478186,"IND"
"5761",5761,"INDIA",1984,1,0,749677,8,1.008000016,"asia",12.90000057,0,0.886478186,"IND"
"5762",5762,"INDIA",1985,1,0,765147,8,1.049999952,"asia",12.90000057,0,0.886478186,"IND"
"5763",5763,"INDIA",1986,1,0,781893,8,1.092000008,"asia",12.90000057,0,0.886478186,"IND"
"5764",5764,"INDIA",1987,1,0,798680,8,1.123000026,"asia",12.90000057,0,0.886478186,"IND"
"5765",5765,"INDIA",1988,1,0,815590,8,1.203999996,"asia",12.90000057,0,0.886478186,"IND"
"5766",5766,"INDIA",1989,1,1,832535,8,1.235000014,"asia",12.90000057,0,0.886478186,"IND"
"5767",5767,"INDIA",1990,1,0,849515,8,1.264000058,"asia",12.90000057,0,0.886478186,"IND"
"5768",5768,"INDIA",1991,1,0,866499,8,1.251000047,"asia",12.90000057,0,0.886478186,"IND"
"5769",5769,"INDIA",1992,1,0,884000,8,1.281999946,"asia",12.90000057,0,0.886478186,"IND"
"5770",5770,"INDIA",1993,1,0,898200,8,1.321703911,"asia",12.90000057,0,0.886478186,"IND"
"5771",5771,"INDIA",1994,1,0,913600,8,1.394805908,"asia",12.90000057,0,0.886478186,"IND"
"5772",5772,"INDIA",1995,1,0,929358,9,1.47609818,"asia",12.90000057,0,0.886478186,"IND"
"5773",5773,"INDIA",1996,1,0,945611.75,9,1.551580906,"asia",12.90000057,0,0.886478186,"IND"
"5774",5774,"INDIA",1997,1,0,962377.6875,9,1.594154835,"asia",12.90000057,0,0.886478186,"IND"
"5775",5775,"INDIA",1998,1,0,979672.875,9,1.671807766,"asia",12.90000057,0,0.886478186,"IND"
"5776",5776,"INDIA",1999,1,0,NA,9,1.748628378,"asia",12.90000057,0,0.886478186,"IND"
"5777",5777,"BHUTAN",1971,0,0,1067,-8,0.354000002,"asia",94.29999542,0,0.679660439,"BHU"
"5778",5778,"BHUTAN",1972,0,0,1089,-8,0.370999992,"asia",94.29999542,0,0.679660439,"BHU"
"5779",5779,"BHUTAN",1973,0,0,1112,-8,0.388000011,"asia",94.29999542,0,0.679660439,"BHU"
"5780",5780,"BHUTAN",1974,0,0,1135,-8,0.405999988,"asia",94.29999542,0,0.679660439,"BHU"
"5781",5781,"BHUTAN",1975,0,0,1160,-8,0.428000003,"asia",94.29999542,0,0.679660439,"BHU"
"5782",5782,"BHUTAN",1976,0,0,1186,-8,0.448000014,"asia",94.29999542,0,0.679660439,"BHU"
"5783",5783,"BHUTAN",1977,0,0,1213,-8,0.470999986,"asia",94.29999542,0,0.679660439,"BHU"
"5784",5784,"BHUTAN",1978,0,0,1230,-8,0.49000001,"asia",94.29999542,0,0.679660439,"BHU"
"5785",5785,"BHUTAN",1979,0,0,1255,-8,0.515999973,"asia",94.29999542,0,0.679660439,"BHU"
"5786",5786,"BHUTAN",1980,0,0,1280,-8,0.533695757,"asia",94.29999542,0,0.679660439,"BHU"
"5787",5787,"BHUTAN",1981,0,0,1307,-8,0.575966537,"asia",94.29999542,0,0.679660439,"BHU"
"5788",5788,"BHUTAN",1982,0,0,1333,-8,0.594266832,"asia",94.29999542,0,0.679660439,"BHU"
"5789",5789,"BHUTAN",1983,0,0,1320,-8,0.631123364,"asia",94.29999542,0,0.679660439,"BHU"
"5790",5790,"BHUTAN",1984,0,0,1350,-8,0.663750768,"asia",94.29999542,0,0.679660439,"BHU"
"5791",5791,"BHUTAN",1985,0,0,1380,-8,0.671999991,"asia",94.29999542,0,0.679660439,"BHU"
"5792",5792,"BHUTAN",1986,0,0,1410,-8,0.723604023,"asia",94.29999542,0,0.679660439,"BHU"
"5793",5793,"BHUTAN",1987,0,0,1440,-8,0.838633358,"asia",94.29999542,0,0.679660439,"BHU"
"5794",5794,"BHUTAN",1988,0,0,1470,-8,0.828595579,"asia",94.29999542,0,0.679660439,"BHU"
"5795",5795,"BHUTAN",1989,0,0,1500,-8,0.845269859,"asia",94.29999542,0,0.679660439,"BHU"
"5796",5796,"BHUTAN",1990,0,0,1540,-8,0.891419351,"asia",94.29999542,0,0.679660439,"BHU"
"5797",5797,"BHUTAN",1991,0,0,1570,-8,0.89810282,"asia",94.29999542,0,0.679660439,"BHU"
"5798",5798,"BHUTAN",1992,0,0,1610,-8,0.909906149,"asia",94.29999542,0,0.679660439,"BHU"
"5799",5799,"BHUTAN",1993,0,0,655.4400024,-8,0.935548902,"asia",94.29999542,0,0.679660439,"BHU"
"5800",5800,"BHUTAN",1994,0,0,675,-8,0.98192513,"asia",94.29999542,0,0.679660439,"BHU"
"5801",5801,"BHUTAN",1995,0,0,695.1400146,-8,1.018665433,"asia",94.29999542,0,0.679660439,"BHU"
"5802",5802,"BHUTAN",1996,0,0,715.8699951,-8,1.043432951,"asia",94.29999542,0,0.679660439,"BHU"
"5803",5803,"BHUTAN",1997,0,0,737.2000122,-8,1.092058897,"asia",94.29999542,0,0.679660439,"BHU"
"5804",5804,"BHUTAN",1998,0,0,759.1500244,-8,1.135510087,"asia",94.29999542,0,0.679660439,"BHU"
"5805",5805,"BHUTAN",1999,0,0,NA,-8,1.179870844,"asia",94.29999542,0,0.679660439,"BHU"
"5806",5806,"PAKISTAN",1947,0,0,72206,-4,0.805000007,"asia",43.00000381,0,0.644509017,"PAK"
"5807",5807,"PAKISTAN",1948,0,0,73600,2,0.887000024,"asia",43.00000381,0,0.644509017,"PAK"
"5808",5808,"PAKISTAN",1949,0,0,74250,4,0.537999988,"asia",43.00000381,0,0.644509017,"PAK"
"5809",5809,"PAKISTAN",1950,0,0,75040,4,0.601999998,"asia",43.00000381,0,0.644509017,"PAK"
"5810",5810,"PAKISTAN",1951,0,0,76809,5,0.614000022,"asia",43.00000381,0,0.644509017,"PAK"
"5811",5811,"PAKISTAN",1952,0,0,78428,5,0.583000004,"asia",43.00000381,0,0.644509017,"PAK"
"5812",5812,"PAKISTAN",1953,0,0,80083,5,0.601999998,"asia",43.00000381,0,0.644509017,"PAK"
"5813",5813,"PAKISTAN",1954,0,0,81773,5,0.601999998,"asia",43.00000381,0,0.644509017,"PAK"
"5814",5814,"PAKISTAN",1955,0,0,83498,5,0.578999996,"asia",43.00000381,0,0.644509017,"PAK"
"5815",5815,"PAKISTAN",1956,0,0,89261,8,0.601999998,"asia",43.00000381,0,0.644509017,"PAK"
"5816",5816,"PAKISTAN",1957,0,0,87061,8,0.592000008,"asia",43.00000381,0,0.644509017,"PAK"
"5817",5817,"PAKISTAN",1958,0,0,88900,-7,0.578999996,"asia",43.00000381,0,0.644509017,"PAK"
"5818",5818,"PAKISTAN",1959,0,0,90778,-7,0.601000011,"asia",43.00000381,0,0.644509017,"PAK"
"5819",5819,"PAKISTAN",1960,0,0,92696,-7,0.638000011,"asia",43.00000381,0,0.644509017,"PAK"
"5820",5820,"PAKISTAN",1961,0,0,94655,-7,0.658999979,"asia",43.00000381,0,0.644509017,"PAK"
"5821",5821,"PAKISTAN",1962,0,0,105440,1,0.670000017,"asia",43.00000381,0,0.644509017,"PAK"
"5822",5822,"PAKISTAN",1963,0,0,108180,1,0.70599997,"asia",43.00000381,0,0.644509017,"PAK"
"5823",5823,"PAKISTAN",1964,0,0,110990,1,0.754000008,"asia",43.00000381,0,0.644509017,"PAK"
"5824",5824,"PAKISTAN",1965,0,0,113930,1,0.888999999,"asia",43.00000381,0,0.644509017,"PAK"
"5825",5825,"PAKISTAN",1966,0,0,117010,1,0.893999994,"asia",43.00000381,0,0.644509017,"PAK"
"5826",5826,"PAKISTAN",1967,0,0,120160,1,0.925999999,"asia",43.00000381,0,0.644509017,"PAK"
"5827",5827,"PAKISTAN",1968,0,0,123410,1,0.966000021,"asia",43.00000381,0,0.644509017,"PAK"
"5828",5828,"PAKISTAN",1969,0,0,126740,1,0.94599998,"asia",43.00000381,0,0.644509017,"PAK"
"5829",5829,"PAKISTAN",1970,0,0,128724,0,1.029000044,"asia",43.00000381,0,0.644509017,"PAK"
"5830",5830,"PAKISTAN",1971,1,1,62573,0,0.972000003,"asia",43.00000381,0,0.644509017,"PAK"
"5831",5831,"PAKISTAN",1972,0,0,64610,4,0.898000002,"asia",43.00000381,0,0.644509017,"PAK"
"5832",5832,"PAKISTAN",1973,1,1,66706,8,0.907000005,"asia",43.00000381,0,0.644509017,"PAK"
"5833",5833,"PAKISTAN",1974,1,0,68849,8,0.934000015,"asia",43.00000381,0,0.644509017,"PAK"
"5834",5834,"PAKISTAN",1975,1,0,71033,8,0.922999978,"asia",43.00000381,0,0.644509017,"PAK"
"5835",5835,"PAKISTAN",1976,1,0,73251,8,0.943000019,"asia",43.00000381,0,0.644509017,"PAK"
"5836",5836,"PAKISTAN",1977,1,0,75494,-7,0.968999982,"asia",43.00000381,0,0.644509017,"PAK"
"5837",5837,"PAKISTAN",1978,0,0,77779,-7,1.014000058,"asia",43.00000381,0,0.644509017,"PAK"
"5838",5838,"PAKISTAN",1979,0,0,80135,-7,1.052999973,"asia",43.00000381,0,0.644509017,"PAK"
"5839",5839,"PAKISTAN",1980,0,0,82581,-7,1.110000014,"asia",43.00000381,0,0.644509017,"PAK"
"5840",5840,"PAKISTAN",1981,0,0,85114,-7,1.100999951,"asia",43.00000381,0,0.644509017,"PAK"
"5841",5841,"PAKISTAN",1982,0,0,87736,-7,1.128999949,"asia",43.00000381,0,0.644509017,"PAK"
"5842",5842,"PAKISTAN",1983,0,0,90452,-7,1.167999983,"asia",43.00000381,0,0.644509017,"PAK"
"5843",5843,"PAKISTAN",1984,0,0,93265,-7,1.207000017,"asia",43.00000381,0,0.644509017,"PAK"
"5844",5844,"PAKISTAN",1985,0,0,96180,-4,1.261999965,"asia",43.00000381,0,0.644509017,"PAK"
"5845",5845,"PAKISTAN",1986,0,0,99199,-4,1.279999971,"asia",43.00000381,0,0.644509017,"PAK"
"5846",5846,"PAKISTAN",1987,0,0,102324,-4,1.309000015,"asia",43.00000381,0,0.644509017,"PAK"
"5847",5847,"PAKISTAN",1988,0,0,105558,8,1.371000051,"asia",43.00000381,0,0.644509017,"PAK"
"5848",5848,"PAKISTAN",1989,0,0,108900,8,1.396999955,"asia",43.00000381,0,0.644509017,"PAK"
"5849",5849,"PAKISTAN",1990,0,0,112351,8,1.394000053,"asia",43.00000381,0,0.644509017,"PAK"
"5850",5850,"PAKISTAN",1991,0,0,115844,8,1.394000053,"asia",43.00000381,0,0.644509017,"PAK"
"5851",5851,"PAKISTAN",1992,0,0,119000,8,1.432000041,"asia",43.00000381,0,0.644509017,"PAK"
"5852",5852,"PAKISTAN",1993,1,1,116444.1563,8,1.423298597,"asia",43.00000381,0,0.644509017,"PAK"
"5853",5853,"PAKISTAN",1994,1,0,119401.8516,8,1.44211328,"asia",43.00000381,0,0.644509017,"PAK"
"5854",5854,"PAKISTAN",1995,1,0,122374.9531,8,1.479117036,"asia",43.00000381,0,0.644509017,"PAK"
"5855",5855,"PAKISTAN",1996,1,0,125409.8516,8,1.498981237,"asia",43.00000381,0,0.644509017,"PAK"
"5856",5856,"PAKISTAN",1997,1,0,128457.3125,7,1.478267312,"asia",43.00000381,0,0.644509017,"PAK"
"5857",5857,"PAKISTAN",1998,1,0,131582,7,1.479943752,"asia",43.00000381,0,0.644509017,"PAK"
"5858",5858,"PAKISTAN",1999,1,0,NA,-6,1.501979947,"asia",43.00000381,0,0.644509017,"PAK"
"5859",5859,"BANGLADESH",1972,0,0,70445,8,0.893999994,"asia",0,0,0.00497508,"BNG"
"5860",5860,"BANGLADESH",1973,0,0,72425,8,0.755999982,"asia",0,0,0.00497508,"BNG"
"5861",5861,"BANGLADESH",1974,0,0,74470,-2,0.967999995,"asia",0,0,0.00497508,"BNG"
"5862",5862,"BANGLADESH",1975,0,0,76582,-7,0.957000017,"asia",0,0,0.00497508,"BNG"
"5863",5863,"BANGLADESH",1976,1,1,78671,-7,0.994000018,"asia",0,0,0.00497508,"BNG"
"5864",5864,"BANGLADESH",1977,1,0,80733,-7,0.947000027,"asia",0,0,0.00497508,"BNG"
"5865",5865,"BANGLADESH",1978,1,0,82761,-4,1.008000016,"asia",0,0,0.00497508,"BNG"
"5866",5866,"BANGLADESH",1979,1,0,84752,-4,1.088999987,"asia",0,0,0.00497508,"BNG"
"5867",5867,"BANGLADESH",1980,1,0,86700,-4,1.085000038,"asia",0,0,0.00497508,"BNG"
"5868",5868,"BANGLADESH",1981,1,0,88691,-4,1.083999991,"asia",0,0,0.00497508,"BNG"
"5869",5869,"BANGLADESH",1982,1,0,90725,-7,1.180999994,"asia",0,0,0.00497508,"BNG"
"5870",5870,"BANGLADESH",1983,1,0,92804,-7,1.067999959,"asia",0,0,0.00497508,"BNG"
"5871",5871,"BANGLADESH",1984,1,0,94929,-7,1.139999986,"asia",0,0,0.00497508,"BNG"
"5872",5872,"BANGLADESH",1985,1,0,97100,-7,1.215999961,"asia",0,0,0.00497508,"BNG"
"5873",5873,"BANGLADESH",1986,1,0,99294,-5,1.261000037,"asia",0,0,0.00497508,"BNG"
"5874",5874,"BANGLADESH",1987,1,0,101509,-5,1.251000047,"asia",0,0,0.00497508,"BNG"
"5875",5875,"BANGLADESH",1988,1,0,103744,-5,1.297999978,"asia",0,0,0.00497508,"BNG"
"5876",5876,"BANGLADESH",1989,1,0,106000,-5,1.375,"asia",0,0,0.00497508,"BNG"
"5877",5877,"BANGLADESH",1990,1,0,108275,-5,1.389999986,"asia",0,0,0.00497508,"BNG"
"5878",5878,"BANGLADESH",1991,1,0,110564,6,1.473999977,"asia",0,0,0.00497508,"BNG"
"5879",5879,"BANGLADESH",1992,1,0,114000,6,1.50999999,"asia",0,0,0.00497508,"BNG"
"5880",5880,"BANGLADESH",1993,1,0,116106.9297,6,1.554655552,"asia",0,0,0.00497508,"BNG"
"5881",5881,"BANGLADESH",1994,1,0,117897.5391,6,1.593582273,"asia",0,0,0.00497508,"BNG"
"5882",5882,"BANGLADESH",1995,1,0,119768,6,1.645953774,"asia",0,0,0.00497508,"BNG"
"5883",5883,"BANGLADESH",1996,1,0,121679.3438,6,1.694979787,"asia",0,0,0.00497508,"BNG"
"5884",5884,"BANGLADESH",1997,1,0,123632.5625,6,1.758076549,"asia",0,0,0.00497508,"BNG"
"5885",5885,"BANGLADESH",1998,0,0,125628.7031,6,1.820545554,"asia",0,0,0.00497508,"BNG"
"5886",5886,"BANGLADESH",1999,0,0,NA,6,1.878803968,"asia",0,0,0.00497508,"BNG"
"5887",5887,"BURMA",1948,1,1,18119,8,0.202000007,"asia",35.60000229,0,0.475504875,"MYA"
"5888",5888,"BURMA",1949,1,0,18304,8,0.199000001,"asia",35.60000229,0,0.475504875,"MYA"
"5889",5889,"BURMA",1950,1,0,18380,8,0.228,"asia",35.60000229,0,0.475504875,"MYA"
"5890",5890,"BURMA",1951,1,0,18737,8,0.233999997,"asia",35.60000229,0,0.475504875,"MYA"
"5891",5891,"BURMA",1952,1,0,19094,8,0.254000008,"asia",35.60000229,0,0.475504875,"MYA"
"5892",5892,"BURMA",1953,1,0,19451,8,0.256999999,"asia",35.60000229,0,0.475504875,"MYA"
"5893",5893,"BURMA",1954,1,0,19808,8,0.252000004,"asia",35.60000229,0,0.475504875,"MYA"
"5894",5894,"BURMA",1955,1,0,20165,8,0.254999995,"asia",35.60000229,0,0.475504875,"MYA"
"5895",5895,"BURMA",1956,1,0,20583,8,0.240999997,"asia",35.60000229,0,0.475504875,"MYA"
"5896",5896,"BURMA",1957,1,0,21001,8,0.270000011,"asia",35.60000229,0,0.475504875,"MYA"
"5897",5897,"BURMA",1958,1,0,21418,8,0.25999999,"asia",35.60000229,0,0.475504875,"MYA"
"5898",5898,"BURMA",1959,1,0,21836,8,0.294,"asia",35.60000229,0,0.475504875,"MYA"
"5899",5899,"BURMA",1960,1,0,21780,8,0.316000015,"asia",35.60000229,0,0.475504875,"MYA"
"5900",5900,"BURMA",1961,1,0,22253,8,0.312999994,"asia",35.60000229,0,0.475504875,"MYA"
"5901",5901,"BURMA",1962,1,0,22736,-6,0.372999996,"asia",35.60000229,0,0.475504875,"MYA"
"5902",5902,"BURMA",1963,1,0,23230,-7,0.418000013,"asia",35.60000229,0,0.475504875,"MYA"
"5903",5903,"BURMA",1964,1,0,23735,-7,0.382999986,"asia",35.60000229,0,0.475504875,"MYA"
"5904",5904,"BURMA",1965,1,0,24250,-7,0.414999992,"asia",35.60000229,0,0.475504875,"MYA"
"5905",5905,"BURMA",1966,1,0,24802,-7,0.402999997,"asia",35.60000229,0,0.475504875,"MYA"
"5906",5906,"BURMA",1967,1,0,25366,-7,0.379000008,"asia",35.60000229,0,0.475504875,"MYA"
"5907",5907,"BURMA",1968,1,0,25943,-7,0.397000015,"asia",35.60000229,0,0.475504875,"MYA"
"5908",5908,"BURMA",1969,1,0,26533,-7,0.405000001,"asia",35.60000229,0,0.475504875,"MYA"
"5909",5909,"BURMA",1970,1,0,27137,-7,0.418000013,"asia",35.60000229,0,0.475504875,"MYA"
"5910",5910,"BURMA",1971,1,0,27754,-7,0.418000013,"asia",35.60000229,0,0.475504875,"MYA"
"5911",5911,"BURMA",1972,1,0,28385,-7,0.419,"asia",35.60000229,0,0.475504875,"MYA"
"5912",5912,"BURMA",1973,1,0,29031,-7,0.411000013,"asia",35.60000229,0,0.475504875,"MYA"
"5913",5913,"BURMA",1974,1,0,29620,-6,0.405000001,"asia",35.60000229,0,0.475504875,"MYA"
"5914",5914,"BURMA",1975,1,0,30221,-6,0.416000009,"asia",35.60000229,0,0.475504875,"MYA"
"5915",5915,"BURMA",1976,1,0,30845,-6,0.432000011,"asia",35.60000229,0,0.475504875,"MYA"
"5916",5916,"BURMA",1977,1,0,31461,-6,0.446999997,"asia",35.60000229,0,0.475504875,"MYA"
"5917",5917,"BURMA",1978,1,0,32099,-6,0.467000008,"asia",35.60000229,0,0.475504875,"MYA"
"5918",5918,"BURMA",1979,1,0,32750,-6,0.48300001,"asia",35.60000229,0,0.475504875,"MYA"
"5919",5919,"BURMA",1980,1,0,33511,-8,0.504999995,"asia",35.60000229,0,0.475504875,"MYA"
"5920",5920,"BURMA",1981,1,0,34171,-8,0.52700001,"asia",35.60000229,0,0.475504875,"MYA"
"5921",5921,"BURMA",1982,1,0,34844,-8,0.550000012,"asia",35.60000229,0,0.475504875,"MYA"
"5922",5922,"BURMA",1983,1,0,35530,-8,0.56099999,"asia",35.60000229,0,0.475504875,"MYA"
"5923",5923,"BURMA",1984,1,0,36230,-8,0.586000025,"asia",35.60000229,0,0.475504875,"MYA"
"5924",5924,"BURMA",1985,1,0,36943,-8,0.598999977,"asia",35.60000229,0,0.475504875,"MYA"
"5925",5925,"BURMA",1986,1,0,37874,-8,0.574000001,"asia",35.60000229,0,0.475504875,"MYA"
"5926",5926,"BURMA",1987,1,0,38828,-8,0.542999983,"asia",35.60000229,0,0.475504875,"MYA"
"5927",5927,"BURMA",1988,1,0,39807,-6,0.460999995,"asia",35.60000229,0,0.475504875,"MYA"
"5928",5928,"BURMA",1989,1,0,40810,-6,0.611000001,"asia",35.60000229,0,0.475504875,"MYA"
"5929",5929,"BURMA",1990,1,0,41675,-7,0.628211439,"asia",35.60000229,0,0.475504875,"MYA"
"5930",5930,"BURMA",1991,1,0,42561,-7,0.624124229,"asia",35.60000229,0,0.475504875,"MYA"
"5931",5931,"BURMA",1992,1,0,43670,-7,0.684420526,"asia",35.60000229,0,0.475504875,"MYA"
"5932",5932,"BURMA",1993,1,0,41898.03125,-7,0.725755453,"asia",35.60000229,0,0.475504875,"MYA"
"5933",5933,"BURMA",1994,1,0,42381.28906,-7,0.780027151,"asia",35.60000229,0,0.475504875,"MYA"
"5934",5934,"BURMA",1995,1,0,42877,-7,0.834223866,"asia",35.60000229,0,0.475504875,"MYA"
"5935",5935,"BURMA",1996,1,0,43380.80078,-7,0.887970507,"asia",35.60000229,0,0.475504875,"MYA"
"5936",5936,"BURMA",1997,1,0,43892.84766,-7,0.938154936,"asia",35.60000229,0,0.475504875,"MYA"
"5937",5937,"BURMA",1998,1,0,44413.30078,-7,0.984627128,"asia",35.60000229,0,0.475504875,"MYA"
"5938",5938,"BURMA",1999,1,0,NA,-7,NA,"asia",35.60000229,0,0.475504875,"MYA"
"5939",5939,"SRI LANKA",1948,0,0,7244,7,0.952000022,"asia",7.300000191,0,0.467041433,"SRI"
"5940",5940,"SRI LANKA",1949,0,0,7455,7,0.967999995,"asia",7.300000191,0,0.467041433,"SRI"
"5941",5941,"SRI LANKA",1950,0,0,7679,7,1.057999969,"asia",7.300000191,0,0.467041433,"SRI"
"5942",5942,"SRI LANKA",1951,0,0,7888,7,1.136999965,"asia",7.300000191,0,0.467041433,"SRI"
"5943",5943,"SRI LANKA",1952,0,0,8097,7,1.139000058,"asia",7.300000191,0,0.467041433,"SRI"
"5944",5944,"SRI LANKA",1953,0,0,8306,7,1.105000019,"asia",7.300000191,0,0.467041433,"SRI"
"5945",5945,"SRI LANKA",1954,0,0,8513,7,1.087000012,"asia",7.300000191,0,0.467041433,"SRI"
"5946",5946,"SRI LANKA",1955,0,0,8722,7,1.14199996,"asia",7.300000191,0,0.467041433,"SRI"
"5947",5947,"SRI LANKA",1956,0,0,8956,7,1.088999987,"asia",7.300000191,0,0.467041433,"SRI"
"5948",5948,"SRI LANKA",1957,0,0,9189,7,1.148000002,"asia",7.300000191,0,0.467041433,"SRI"
"5949",5949,"SRI LANKA",1958,0,0,9423,7,1.161999941,"asia",7.300000191,0,0.467041433,"SRI"
"5950",5950,"SRI LANKA",1959,0,0,9656,7,1.203999996,"asia",7.300000191,0,0.467041433,"SRI"
"5951",5951,"SRI LANKA",1960,0,0,9889,7,1.258999944,"asia",7.300000191,0,0.467041433,"SRI"
"5952",5952,"SRI LANKA",1961,0,0,10135,7,1.129999995,"asia",7.300000191,0,0.467041433,"SRI"
"5953",5953,"SRI LANKA",1962,0,0,10385,7,1.277999997,"asia",7.300000191,0,0.467041433,"SRI"
"5954",5954,"SRI LANKA",1963,0,0,10651,7,1.210999966,"asia",7.300000191,0,0.467041433,"SRI"
"5955",5955,"SRI LANKA",1964,0,0,10889,7,1.149999976,"asia",7.300000191,0,0.467041433,"SRI"
"5956",5956,"SRI LANKA",1965,0,0,11133,7,1.17900002,"asia",7.300000191,0,0.467041433,"SRI"
"5957",5957,"SRI LANKA",1966,0,0,11440,7,1.197999954,"asia",7.300000191,0,0.467041433,"SRI"
"5958",5958,"SRI LANKA",1967,0,0,11702,7,1.20599997,"asia",7.300000191,0,0.467041433,"SRI"
"5959",5959,"SRI LANKA",1968,0,0,11992,7,1.195000052,"asia",7.300000191,0,0.467041433,"SRI"
"5960",5960,"SRI LANKA",1969,0,0,12252,7,1.24000001,"asia",7.300000191,0,0.467041433,"SRI"
