"country","year","war","onset","pop","polity2","gdppc","region","mtn","oil","ethfrac","cow"
"LEBANON",1978,1,0,2757,0,3.209000111,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1979,1,0,2728,0,3.25999999,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1980,1,0,2696,0,3.299000025,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1981,1,0,2650,0,3.301000118,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1982,1,0,2637,0,2.523999929,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1983,1,0,2635,0,3.207999945,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1984,1,0,2644,0,3.493999958,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1985,1,0,2670,0,4.184999943,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1986,1,0,2670,0,4.201000214,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1987,1,0,2680,0,4.199999809,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1988,1,0,2690,0,4.052999973,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1989,1,0,2710,0,4.195000172,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1990,1,0,2740,NA,4.184000015,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1991,0,0,2780,NA,4.143000126,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1992,0,0,2840,NA,NA,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1993,0,0,3855.070068,NA,NA,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1994,0,0,3929.72998,NA,NA,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1995,0,0,4005,NA,NA,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1996,0,0,4077.01001,NA,NA,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1997,0,0,4145.529785,NA,NA,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1998,0,0,4210.339844,NA,NA,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"LEBANON",1999,0,0,NA,NA,NA,"n. africa and the middle east",57.1000061,0,0.134805143,"LEB"
"JORDAN",1946,0,0,1085,-10,0.444999993,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1947,0,0,1138,-10,0.488000005,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1948,0,0,1163,-10,0.531000018,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1949,0,0,1199,-10,0.591000021,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1950,0,0,1137,-10,0.643999994,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1951,0,0,1276,-4,0.611000001,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1952,0,0,1316,-1,0.658999979,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1953,0,0,1360,-1,0.693000019,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1954,0,0,1405,-1,0.762000024,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1955,0,0,1447,-1,0.649999976,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1956,0,0,1497,-1,0.856999993,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1957,0,0,1546,-9,0.853999972,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1958,0,0,1596,-9,0.933000028,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1959,0,0,1645,-9,1.136999965,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1960,0,0,1695,-9,1.161999941,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1961,0,0,1745,-9,1.309000015,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1962,0,0,1797,-9,1.305999994,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1963,0,0,1850,-9,1.376999974,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1964,0,0,1905,-9,1.488000035,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1965,0,0,1962,-9,1.603999972,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1966,0,0,2025,-9,1.644000053,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1967,0,0,2090,-9,1.72300005,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1968,0,0,2158,-9,1.654999971,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1969,0,0,2227,-9,1.677999973,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1970,1,1,2299,-9,1.422000051,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1971,0,0,1574,-9,2.063999891,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1972,0,0,1634,-9,2.173000097,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1973,0,0,1690,-9,2.053999901,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1974,0,0,1748,-10,1.973999977,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1975,0,0,1810,-10,2.092999935,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1976,0,0,1876,-10,2.513999939,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1977,0,0,1947,-10,2.726000071,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1978,0,0,2023,-10,3.108999968,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1979,0,0,2101,-10,3.219000101,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1980,0,0,2181,-10,3.384000063,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1981,0,0,2265,-10,3.727999926,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1982,0,0,2353,-10,3.936000109,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1983,0,0,2446,-10,3.595000029,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1984,0,0,2543,-9,3.542999983,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1985,0,0,2644,-9,3.561000109,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1986,0,0,2744,-9,3.789000034,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1987,0,0,2846,-9,3.648999929,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1988,0,0,2948,-9,3.512000084,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1989,0,0,3056,-4,2.993000031,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1990,0,0,3278,-4,2.91899991,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1991,0,0,4145,-4,2.657827854,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1992,0,0,4290,-2,2.999249935,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1993,0,0,3905.929932,-2,2.999182224,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1994,0,0,4060.840088,-2,3.028376818,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1995,0,0,4195,-2,3.118603706,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1996,0,0,4314.22998,-2,3.088345766,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1997,0,0,4436.839844,-2,3.08742857,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1998,0,0,4562.939941,-2,3.082738638,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"JORDAN",1999,0,0,NA,-2,3.081255436,"n. africa and the middle east",14.19999886,0,0.046628594,"JOR"
"ISRAEL",1948,0,0,717,10,NA,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1949,0,0,1066,10,2.144999981,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1950,0,0,1258,10,2.312000036,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1951,0,0,1516,10,2.398000002,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1952,0,0,1607,10,2.654000044,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1953,0,0,1552,10,2.361999989,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1954,0,0,1650,10,2.607000113,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1955,0,0,1748,10,2.809999943,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1956,0,0,1821,10,2.947999954,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1957,0,0,1894,10,3.046000004,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1958,0,0,1968,10,3.144999981,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1959,0,0,2041,10,3.375999928,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1960,0,0,2114,10,3.476999998,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1961,0,0,2185,10,3.780999899,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1962,0,0,2293,10,3.974999905,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1963,0,0,2379,10,4.184999943,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1964,0,0,2475,10,4.445000172,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1965,0,0,2563,10,4.644000053,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1966,0,0,2629,10,4.527999878,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1967,0,0,2745,9,4.493999958,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1968,0,0,2803,9,5.120999813,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1969,0,0,2877,9,5.701000214,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1970,0,0,2974,9,6.004000187,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1971,0,0,3069,9,6.456999779,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1972,0,0,3148,9,7.125999928,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1973,0,0,3278,9,7.156000137,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1974,0,0,3377,9,7.399000168,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1975,0,0,3455,9,7.493999958,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1976,0,0,3533,9,7.355000019,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1977,0,0,3613,9,7.129000187,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1978,0,0,3690,9,7.322999954,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1979,0,0,3786,9,7.55700016,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1980,0,0,3878,9,7.894999981,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1981,0,0,3956,9,8.130999565,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1982,0,0,4031,9,8.126999855,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1983,0,0,4105,9,8.258999825,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1984,0,0,4159,9,8.197999954,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1985,0,0,4233,9,8.31000042,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1986,0,0,4299,9,8.559000015,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1987,0,0,4369,9,9.038999557,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1988,0,0,4442,9,9.069999695,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1989,0,0,4518,9,8.960000038,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1990,0,0,4660,9,9.298000336,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1991,0,0,4946,9,9.524000168,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1992,0,0,5118,9,9.843000412,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1993,0,0,5261,9,10.11742592,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1994,0,0,5399,9,10.54221725,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1995,0,0,5545,9,10.98447609,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1996,0,0,5692,9,11.24114799,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1997,0,0,5836,9,11.31674957,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1998,0,0,5971.060059,9,11.36670399,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"ISRAEL",1999,0,0,NA,10,11.34759045,"n. africa and the middle east",1.700000048,0,0.199137568,"ISR"
"SAUDI ARABIA",1945,0,0,3580,-10,NA,"n. africa and the middle east",-99,1,0.058579504,"SAU"
"SAUDI ARABIA",1946,0,0,3647,-10,2.154000044,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1947,0,0,3712,-10,2.400000095,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1948,0,0,3779,-10,2.338999987,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1949,0,0,3845,-10,2.378000021,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1950,0,0,3916,-10,2.378999949,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1951,0,0,3989,-10,3.522000074,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1952,0,0,4064,-10,3.203000069,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1953,0,0,4141,-10,3.10800004,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1954,0,0,4221,-10,3.845999956,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1955,0,0,4305,-10,3.690999985,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1956,0,0,4392,-10,2.99000001,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1957,0,0,4484,-10,3.086999893,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1958,0,0,4580,-10,3.507999897,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1959,0,0,4681,-10,4.446000099,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1960,0,0,4075,-10,3.884000063,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1961,0,0,4209,-10,4.255000114,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1962,0,0,4348,-10,4.335999966,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1963,0,0,4492,-10,4.837999821,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1964,0,0,4640,-10,5.397999763,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1965,0,0,4793,-10,5.991000175,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1966,0,0,4970,-10,6.460999966,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1967,0,0,5153,-10,6.613999844,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1968,0,0,5343,-10,6.922999859,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1969,0,0,5541,-10,7.151000023,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1970,0,0,5745,-10,7.837999821,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1971,0,0,5997,-10,8.755999565,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1972,0,0,6275,-10,9.972000122,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1973,0,0,6579,-10,11.44499969,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1974,0,0,6905,-10,12.8039999,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1975,0,0,7251,-10,11.71399975,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1976,0,0,7617,-10,11.67700005,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1977,0,0,8000,-10,12.5539999,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1978,0,0,8410,-10,12.51200008,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1979,0,0,8865,-10,13.13300037,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1980,0,0,9372,-10,13.75,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1981,0,0,9923,-10,13.76599979,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1982,0,0,10510,-10,13.11900043,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1983,0,0,11122,-10,10.2159996,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1984,0,0,11750,-10,9.199000359,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1985,0,0,12379,-10,8.312999725,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1986,0,0,12991,-10,7.27699995,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1987,0,0,13612,-10,7.300000191,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1988,0,0,14016,-10,7.074999809,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1989,0,0,14435,-10,6.885000229,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1990,0,0,14870,-10,7.153987885,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1991,0,0,14691,-10,7.662072659,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1992,0,0,15920,-10,7.627606869,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1993,0,0,17385,-10,7.383289337,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1994,0,0,18348,-10,7.227319241,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1995,0,0,18979,-10,7.071892262,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1996,0,0,19409,-10,6.985310078,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1997,0,0,20065.65039,-10,6.986860275,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1998,0,0,20738.91992,-10,6.915371418,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"SAUDI ARABIA",1999,0,0,NA,-10,6.766710758,"n. africa and the middle east",11.50000095,1,0.058579504,"SAU"
"YEMEN ARAB REP.",1945,0,0,3063,-10,NA,"n. africa and the middle east",-99,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1946,0,0,3110,-9,0.050999999,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1947,0,0,3169,-7,0.050000001,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1948,1,1,3212,-6,0.048999999,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1949,0,0,3278,-6,0.048999999,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1950,0,0,3324,-6,0.048,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1951,0,0,3372,-6,0.075000003,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1952,0,0,3433,-6,0.074000001,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1953,0,0,3500,-6,0.072999999,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1954,0,0,3572,-6,0.071999997,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1955,0,0,3646,-6,0.153999999,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1956,0,0,3721,-6,0.103,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1957,0,0,3796,-6,0.078000002,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1958,0,0,3873,-6,0.118000001,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1959,0,0,3954,-6,0.144999996,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1960,0,0,4039,-6,0.133000001,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1961,0,0,4129,-6,0.150999993,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1962,1,1,4224,0,0.145999998,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1963,1,0,4318,0,0.153999999,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1964,1,0,4409,0,0.173999995,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1965,1,0,4492,0,0.172000006,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1966,1,0,4567,-3,0.162,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1967,1,0,4635,-3,0.170000002,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1968,1,0,4700,-3,0.207000002,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1969,1,0,4765,-3,0.210999995,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1970,0,0,4836,-3,0.214000002,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1971,0,0,4912,-3,0.266000003,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1972,0,0,4994,-3,0.294,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1973,0,0,5082,-3,0.335999995,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1974,0,0,5178,-4,0.345999986,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1975,0,0,5282,-4,0.486000001,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1976,0,0,5395,-4,0.541000009,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1977,0,0,5518,-6,0.597000003,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1978,0,0,5648,-6,0.524999976,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1979,0,0,5732,-6,0.578999996,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1980,0,0,5817,-6,0.712000012,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1981,0,0,6592,-6,0.698000014,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1982,0,0,6834,-6,0.776000023,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1983,0,0,7084,-6,0.913999975,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1984,0,0,7345,-6,0.944999993,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1985,0,0,7621,-6,0.973999977,"n. africa and the middle east",27.20000076,0,0.037243664,"YAR"
"YEMEN ARAB REP.",1986,0,0,7911,-6,1.19599998,"n. africa and the middle east",27.20000076,1,0.037243664,"YAR"
"YEMEN ARAB REP.",1987,0,0,8213,-6,1.254999995,"n. africa and the middle east",27.20000076,1,0.037243664,"YAR"
"YEMEN ARAB REP.",1988,0,0,8529,-5,1.253999949,"n. africa and the middle east",27.20000076,1,0.037243664,"YAR"
"YEMEN ARAB REP.",1989,0,0,8857,-5,1.243999958,"n. africa and the middle east",27.20000076,1,0.037243664,"YAR"
"YEMEN ARAB REP.",1990,0,0,9196,-5,1.273000002,"n. africa and the middle east",27.20000076,1,0.037243664,"YAR"
"YEMEN",1990,0,0,11230,-5,1.677999973,"n. africa and the middle east",27.20000267,0,0.059999999,"YEM"
"YEMEN",1991,0,0,11610,-4,1.64199996,"n. africa and the middle east",27.20000267,0,0.059999999,"YEM"
"YEMEN",1992,0,0,11950,-3,NA,"n. africa and the middle east",27.20000267,1,0.059999999,"YEM"
"YEMEN",1993,0,0,14312,-2,NA,"n. africa and the middle east",27.20000267,1,0.059999999,"YEM"
"YEMEN",1994,1,1,14785,-2,NA,"n. africa and the middle east",27.20000267,1,0.059999999,"YEM"
"YEMEN",1995,0,0,15272,-2,NA,"n. africa and the middle east",27.20000267,1,0.059999999,"YEM"
